"wavelngth (cm)" brightness
20.95808383233533 8.351969898473419
20.95816783250316 7.557143487866444
20.958251832670996 7.26602072086172
20.958335832838827 7.096555553658208
20.95841983300666 5.895927620356126
20.958503833174493 2.65290927737063
20.958587833342325 5.116160276763105
20.958671833510156 8.565646278875331
20.95875583367799 0.18785691542940525
20.958839833845822 4.45407090509603
20.958923834013653 6.415943412060452
20.959007834181488 0.5312322285290386
20.95909183434932 4.149757237748981
20.95917583451715 1.6111268455071237
20.959259834684985 2.5571187860070124
20.959343834852817 7.143467563052369
20.95942783502065 4.334746531381587
20.959511835188483 7.38267916789802
20.959595835356314 8.414551104786387
20.95967983552415 3.0033459546026204
20.95976383569198 3.758594773547377
20.95984783585981 2.1930934450012067
20.959931836027646 9.248776716080204
20.960015836195478 6.48372303077002
20.96009983636331 2.399638138109667
20.960183836531144 2.2108192548894716
20.960267836698975 5.804162694842422
20.960351836866806 0.48371680197966466
20.96043583703464 1.6434097510581305
20.960519837202472 1.713599283309499
20.960603837370304 4.9454193309723875
20.96068783753814 6.183676583538749
20.96077183770597 6.159359564542708
20.9608558378738 7.634934611610478
20.960939838041636 8.269734281191845
20.961023838209467 5.183164579191797
20.9611078383773 3.850194057781444
20.961191838545133 7.679162539082576
20.961275838712965 3.450632069236628
20.961359838880796 4.549912933054749
20.96144383904863 7.7729315957344705
20.961527839216462 7.374154463310786
20.961611839384297 6.285789918269266
20.961695839552128 9.04151929027359
20.96177983971996 1.0219373321710419
20.961863839887794 6.303788698900714
20.961947840055625 8.299102280252463
20.962031840223457 5.450852123583502
20.96211584039129 0.5135204707400365
20.962199840559123 4.597249287537991
20.962283840726954 4.792512984220305
20.96236784089479 1.858815872030986
20.96245184106262 6.672523932986927
20.96253584123045 0.757393179562553
20.962619841398286 5.540852758493643
20.962703841566118 2.252707731508562
20.96278784173395 9.24981121023575
20.962871841901784 8.022577408187491
20.962955842069615 4.070616280522828
20.963039842237446 0.5864711148552908
20.96312384240528 0.9447788822192807
20.963207842573112 5.720328005922266
20.963291842740944 6.099213841658925
20.96337584290878 2.1615841950531394
20.96345984307661 0.7388155867393184
20.96354384324444 5.912008471303863
20.963627843412276 1.1708361132114276
20.963711843580107 2.4072019786427554
20.96379584374794 8.037991696913481
20.963879843915773 3.937032068287722
20.963963844083604 6.918466211390266
20.96404784425144 9.106394520731392
20.96413184441927 7.5013168435338615
20.964215844587102 6.744327985788196
20.964299844754937 6.048211810399061
20.964383844922768 8.652940354181569
20.9644678450906 6.206349544891571
20.964551845258434 7.78204794608254
20.964635845426265 1.6268451882997654
20.964719845594097 7.3637111515657265
20.96480384576193 7.895967389769677
20.964887845929763 2.983961583475773
20.964971846097594 8.444489675924935
20.96505584626543 1.614449760169922
20.96513984643326 1.201513529913712
20.96522384660109 0.3832493649005582
20.965307846768926 5.620210239480417
20.965391846936758 7.964797748442547
20.96547584710459 4.835063417784233
20.965559847272424 1.875116858901355
20.965643847440255 8.417963234414177
20.965727847608086 5.030939673572651
20.96581184777592 5.0989511392627245
20.965895847943752 3.1148082330869453
20.965979848111584 0.9900512261144477
20.96606384827942 0.09254715426235292
20.96614784844725 4.357373309077266
20.96623184861508 0.8447005895872971
20.966315848782916 8.858363703345777
20.966399848950747 2.0037404740637053
20.966483849118582 2.6919098940295876
20.966567849286413 9.017322816088852
20.966651849454244 2.403365578806122
20.96673584962208 1.9276795119084151
20.96681984978991 0.1732029135943441
20.966903849957742 0.8777234758456564
20.966987850125577 0.6709479261000446
20.967071850293408 3.8829534687233247
20.96715585046124 5.424450125687455
20.967239850629074 5.239540218791173
20.967323850796905 2.83656375419678
20.967407850964737 8.060376895735201
20.96749185113257 0.026443180954257
20.967575851300403 0.12847438051525875
20.967659851468234 6.799482906285669
20.96774385163607 6.7424980669761725
20.9678278518039 7.956554997651302
20.96791185197173 4.968578328719506
20.967995852139566 9.096141613249493
20.968079852307397 0.019492223227946238
20.96816385247523 7.727528076462836
20.968247852643064 3.6726018766507225
20.968331852810895 0.2402301583939235
20.968415852978726 3.2238948735393658
20.96849985314656 6.371665325323131
20.968583853314392 1.606639382186838
20.968667853482227 8.037436395691506
20.96875185365006 1.9508848706724555
20.96883585381789 6.929258647058033
20.968919853985724 5.998974861046845
20.969003854153556 3.064665496721692
20.969087854321387 6.105274678353354
20.969171854489222 5.075968660321019
20.969255854657053 6.829209258292865
20.969339854824884 3.3133310869301833
20.96942385499272 8.042981943851808
20.96950785516055 1.4068112374500534
20.96959185532838 9.156704291934915
20.969675855496217 0.3164916918566062
20.969759855664048 0.8062317889247701
20.96984385583188 6.04306577386795
20.969927855999714 0.7498750347314105
20.970011856167545 5.479103813400263
20.970095856335377 5.794053197618102
20.97017985650321 2.8017552863629676
20.970263856671043 1.1145332759296578
20.970347856838874 0.7879938351965872
20.97043185700671 3.809505224364204
20.97051585717454 2.0892628292368434
20.97059985734237 5.301060771945641
20.970683857510206 1.7775993230782474
20.970767857678037 8.300972422764678
20.97085185784587 6.216031205966067
20.970935858013704 8.236950759803488
20.971019858181535 1.3741187321788042
20.97110385834937 3.0830205743709582
20.9711878585172 3.9050719633131803
20.971271858685032 4.993698105587055
20.971355858852867 8.484064691399576
20.9714398590207 9.021913154603943
20.97152385918853 6.033222608803727
20.971607859356364 6.15756716329449
20.971691859524196 4.816780941167612
20.971775859692027 1.2578850627389235
20.971859859859862 2.0740498034160355
20.971943860027693 0.13245435320590773
20.972027860195524 5.90522018388993
20.97211186036336 0.48588965163282893
20.97219586053119 8.963138985823102
20.97227986069902 3.8522221665936565
20.972363860866857 3.5997553594100475
20.972447861034688 1.8429391339757037
20.97253186120252 8.207915898021279
20.972615861370354 4.439082015232712
20.972699861538185 8.005326762155022
20.972783861706016 3.9400658899212235
20.97286786187385 1.2441262616407769
20.972951862041683 2.295299522132049
20.973035862209514 2.474483940259794
20.97311986237735 1.86556221617519
20.97320386254518 9.101047427838411
20.973287862713015 1.998075838927492
20.973371862880846 3.963114061552923
20.973455863048677 4.503153733939001
20.973539863216512 0.9348686555627611
20.973623863384343 7.141892668086337
20.973707863552175 0.7838340971917858
20.97379186372001 5.079457480200083
20.97387586388784 7.976897933471252
20.973959864055672 2.8829069261656555
20.974043864223507 8.41564368472347
20.97412786439134 2.627705292834753
20.97421186455917 5.911781550428443
20.974295864727004 3.2793940285994903
20.974379864894836 4.553740691680835
20.974463865062667 2.8865316227668445
20.9745478652305 2.1821452431499946
20.974631865398333 4.3111506184328166
20.974715865566164 8.894325606160795
20.974799865734 0.6795243061806769
20.97488386590183 8.820873986057677
20.97496786606966 7.110123999026645
20.975051866237497 4.2955753790503755
20.975135866405328 0.3349830926773295
20.97521986657316 3.8283859542547924
20.975303866740994 4.780467140860153
20.975387866908825 2.8688585543741634
20.975471867076656 6.989742644985331
20.97555586724449 4.784039533347394
20.975639867412323 5.209025984758573
20.975723867580157 4.112165406051481
20.97580786774799 8.350001251946711
20.97589186791582 0.6970908641141055
20.975975868083655 7.3537680529645195
20.976059868251486 4.182415478866223
20.976143868419317 5.433048900656614
20.976227868587152 1.7202948609086142
20.976311868754983 1.0449745087502103
20.976395868922815 5.626559408200841
20.97647986909065 6.580101431147951
20.97656386925848 2.614451615302808
20.976647869426312 3.6980464323781135
20.976731869594147 5.912944461980967
20.976815869761978 7.467885556057477
20.97689986992981 2.0032558498383217
20.976983870097644 8.885146565728123
20.977067870265476 8.0042061936776
20.977151870433307 1.5700816808507974
20.97723587060114 8.221307224941537
20.977319870768973 1.238447147168197
20.977403870936804 2.204129574329049
20.97748787110464 7.783796635447214
20.97757187127247 1.4749752706424564
20.9776558714403 8.626281609854356
20.977739871608136 6.185417315432848
20.977823871775968 6.139400223359096
20.977907871943803 3.9621695879295693
20.977991872111634 3.7090013424218844
20.978075872279465 8.531747078988792
20.9781598724473 7.201830416300795
20.97824387261513 8.785423565272383
20.978327872782963 8.292365602135552
20.978411872950797 4.3803572912846365
20.97849587311863 0.5550151652697357
20.97857987328646 4.432378134453506
20.978663873454295 2.519103746073936
20.978747873622126 1.7193014886547102
20.978831873789957 8.300460808895345
20.978915873957792 3.0625544451544533
20.978999874125623 5.319403255197152
20.979083874293455 6.977658468030366
20.97916787446129 6.79216567698133
20.97925187462912 4.953438784814743
20.979335874796952 8.226728851023852
20.979419874964787 5.053705962534208
20.979503875132618 4.571183355787683
20.97958787530045 2.8867422681656953
20.979671875468284 5.3937276126797595
20.979755875636116 1.2341852735917982
20.979839875803947 5.336189313223191
20.97992387597178 8.154973013261353
20.980007876139613 3.5687804935867997
20.980091876307444 6.020533747486906
20.98017587647528 6.0279741376104035
20.98025987664311 0.938617290495306
20.980343876810945 0.18447466272049612
20.980427876978776 1.7827552916035367
20.980511877146608 4.3064416999669275
20.980595877314443 1.8757367882810658
20.980679877482274 1.2130261530118962
20.980763877650105 1.738163577064737
20.98084787781794 6.5543361416226595
20.98093187798577 1.5549845270373601
20.981015878153602 1.0047325878631599
20.981099878321437 2.9440814420341916
20.98118387848927 4.097604903074394
20.9812678786571 1.5034568128387134
20.981351878824935 7.531364070192706
20.981435878992766 4.048194760827415
20.981519879160597 5.122943870032905
20.981603879328432 5.239636705921903
20.981687879496263 8.234835280267996
20.981771879664095 6.663740706808492
20.98185587983193 6.111276444414169
20.98193987999976 0.8336763916985421
20.982023880167592 0.01709576110270209
20.982107880335427 5.746361671158528
20.982191880503258 2.963475922259282
20.98227588067109 7.90673188986648
20.982359880838924 4.166495566824604
20.982443881006756 0.15567595539579557
20.982527881174587 6.342899548591107
20.98261188134242 1.641844409583221
20.982695881510253 0.7497194898931114
20.982779881678088 2.741159434253572
20.98286388184592 0.5406387204662098
20.98294788201375 3.6615939535769693
20.983031882181585 6.901243557716671
20.983115882349416 5.794064703090035
20.983199882517248 1.4026696607729263
20.983283882685082 4.616476083000432
20.983367882852914 1.6095530718746829
20.983451883020745 8.441997876097092
20.98353588318858 5.582851001206787
20.98361988335641 6.446652650323371
20.983703883524242 5.380502585577723
20.983787883692077 3.6382810926367277
20.98387188385991 3.0179379199514695
20.98395588402774 2.615171722004809
20.984039884195575 6.791743110291247
20.984123884363406 8.3849121912208
20.984207884531237 5.483226492817654
20.984291884699072 0.8934011319079788
20.984375884866903 0.7098891767598338
20.984459885034735 7.490161813731332
20.98454388520257 5.8196347696789035
20.9846278853704 3.063784232432291
20.984711885538232 3.344667628594943
20.984795885706067 8.844487733700033
20.984879885873898 0.01283819030426659
20.984963886041733 8.628880701224167
20.985047886209564 7.432145069400178
20.985131886377395 7.423073388272749
20.98521588654523 1.8235922781201714
20.98529988671306 6.709448310055583
20.985383886880893 0.0025441236754317454
20.985467887048728 5.463851510003055
20.98555188721656 8.317462977769052
20.98563588738439 8.287451407136231
20.985719887552225 8.940767996100579
20.985803887720056 6.823647721125059
20.985887887887888 0.7938868641088014
20.985971888055722 0.8035417993528973
20.986055888223554 6.7209862131139
20.986139888391385 8.230134057313212
20.98622388855922 8.875401560774058
20.98630788872705 2.0465426134791556
20.986391888894882 9.166416026823734
20.986475889062717 6.167682476959109
20.98655988923055 7.024508571735863
20.98664388939838 2.5096653941914906
20.986727889566215 2.5905900180872425
20.986811889734046 2.6087796252092024
20.986895889901877 0.1962610930191556
20.986979890069712 4.499124532559148
20.987063890237543 1.6283294627540221
20.987147890405375 7.2171226515356075
20.98723189057321 6.248367657564462
20.98731589074104 8.852248456132804
20.987399890908875 1.2736977133158698
20.987483891076707 4.7016806878931305
20.987567891244538 7.659382728968462
20.987651891412373 3.982626455951603
20.987735891580204 4.392276380957448
20.987819891748035 8.443459824190857
20.98790389191587 9.026326897612996
20.9879878920837 6.99965676814279
20.988071892251533 4.400405111191948
20.988155892419368 8.115478485873815
20.9882398925872 6.335874230506684
20.98832389275503 7.480261497050797
20.988407892922865 5.043439605544733
20.988491893090696 8.539902759665047
20.988575893258528 0.5133076227987389
20.988659893426362 0.18756681763072586
20.988743893594194 7.72008997531602
20.988827893762025 3.911763428912586
20.98891189392986 7.23091066993886
20.98899589409769 8.316647353203662
20.989079894265522 0.4906586203160716
20.989163894433357 7.66562511874502
20.98924789460119 8.381571615958325
20.98933189476902 0.9751602708886176
20.989415894936855 2.3269189724166286
20.989499895104686 5.120932910208797
20.98958389527252 5.7100833823207
20.989667895440352 5.742833019785842
20.989751895608183 5.979177061335779
20.989835895776018 4.038398174505788
20.98991989594385 3.5901903672275384
20.99000389611168 8.657360137062275
20.990087896279515 0.9684694295224857
20.990171896447347 6.021138761353228
20.990255896615178 7.899756672996433
20.990339896783013 0.8898027995612066
20.990423896950844 0.8846028359563991
20.990507897118675 2.6282360930807185
20.99059189728651 6.149845929154626
20.99067589745434 9.241904673985234
20.990759897622173 2.121353946027794
20.990843897790008 2.6891563655280755
20.99092789795784 6.831814562313215
20.99101189812567 8.857887777699474
20.991095898293505 2.380966754312201
20.991179898461336 7.378536793533207
20.991263898629168 0.3235636952400206
20.991347898797002 3.887168437334671
20.991431898964834 5.125582214049843
20.991515899132665 1.6793366280076294
20.9915998993005 5.886985280671123
20.99168389946833 0.25229958780500195
20.991767899636162 1.1402278823730296
20.991851899803997 7.256351334848996
20.99193589997183 4.169265405627885
20.992019900139663 4.113297191463183
20.992103900307495 2.256848861196619
20.992187900475326 8.288688064929968
20.99227190064316 3.743492241455246
20.992355900810992 0.7269013777464937
20.992439900978823 3.0898259905700196
20.992523901146658 4.888117522097877
20.99260790131449 2.11454108786416
20.99269190148232 0.890556732419255
20.992775901650155 1.931169987472668
20.992859901817987 0.1577805011274182
20.992943901985818 2.7080863629058736
20.993027902153653 6.1607803947097155
20.993111902321484 8.42812168006663
20.993195902489315 5.079116374979422
20.99327990265715 3.171342366834626
20.99336390282498 4.148184786183639
20.993447902992813 3.1426014391500523
20.993531903160648 9.174150978590639
20.99361590332848 4.243282765128532
20.99369990349631 8.104502500954414
20.993783903664145 7.224577705457694
20.993867903831976 8.468864690752651
20.993951903999807 3.6510291401975157
20.994035904167642 1.7382003533602932
20.994119904335474 6.924281738421963
20.994203904503305 4.413737252933575
20.99428790467114 8.764102677260269
20.99437190483897 1.95334224616645
20.994455905006806 3.3721232525407334
20.994539905174637 3.213877110878441
20.99462390534247 7.3944801587417155
20.994707905510303 5.317274526810392
20.994791905678134 4.367836399645296
20.994875905845966 6.118380382911576
20.9949599060138 8.00278291290537
20.995043906181632 0.010167956349782774
20.995127906349463 8.763313716172204
20.995211906517298 4.659932337905127
20.99529590668513 7.731283296942954
20.99537990685296 6.800748439316711
20.995463907020795 3.1885403326294117
20.995547907188627 2.024769034049906
20.995631907356458 5.083084645631207
20.995715907524293 6.826303168827363
20.995799907692124 6.381906164787456
20.995883907859955 3.952925465045977
20.99596790802779 3.4340047264386326
20.99605190819562 5.349020972702716
20.996135908363453 7.48135522702235
20.996219908531288 6.347780265042046
20.99630390869912 7.983585862476471
20.99638790886695 6.571837482646011
20.996471909034785 0.3014644992336306
20.996555909202616 2.524030728398045
20.99663990937045 3.19351546758849
20.996723909538282 5.961950893271842
20.996807909706114 2.1746450964002007
20.99689190987395 2.1012576550866586
20.99697591004178 3.9470849654067184
20.99705991020961 8.428738154648018
20.997143910377446 3.53117102593249
20.997227910545277 8.95302994717004
20.99731191071311 7.736737147428846
20.997395910880943 8.526695777569687
20.997479911048774 6.939071164563008
20.997563911216606 3.592334775718431
20.99764791138444 1.2408769807323743
20.997731911552272 5.020560570299174
20.997815911720103 5.437405266251602
20.997899911887938 1.1120325634039683
20.99798391205577 6.004496337877948
20.9980679122236 1.774328204805868
20.998151912391435 6.214552862643788
20.998235912559267 4.570112567517272
20.998319912727098 2.1263484360740463
20.998403912894933 4.2939649690807125
20.998487913062764 4.40965615664079
20.998571913230595 4.583092265184641
20.99865591339843 1.0828494878560224
20.99873991356626 8.704258289609852
20.998823913734093 5.518056087469619
20.998907913901927 6.643972425969515
20.99899191406976 2.2720055802428356
20.999075914237594 2.461217979349945
20.999159914405425 8.752041365927482
20.999243914573256 6.817996638058498
20.99932791474109 0.24011668839199618
20.999411914908922 7.616766621480924
20.999495915076754 7.424562180971932
20.99957991524459 0.2093824382380379
20.99966391541242 5.699237647059875
20.99974791558025 0.191850932601317
20.999831915748086 9.226516428388624
20.999915915915917 0.7151508852561371
20.99999991608375 6.309661837254683
21.000083916251583 8.840564204276832
21.000167916419414 4.22592163068044
21.000251916587246 5.419439046476518
21.00033591675508 1.5996011986875158
21.00041991692291 8.997271116776115
21.000503917090743 5.739924797618258
21.000587917258578 5.109025956605243
21.00067191742641 6.407932813731331
21.00075591759424 6.464606893931649
21.000839917762075 8.27758848584148
21.000923917929907 3.8795428981663114
21.001007918097738 8.725940939997448
21.001091918265573 5.699272299552839
21.001175918433404 3.904782046398556
21.00125991860124 4.201397789857354
21.00134391876907 1.9822644683735673
21.0014279189369 0.354445152601938
21.001511919104736 5.75048425877124
21.001595919272567 1.1479023816526368
21.0016799194404 0.531483773584173
21.001763919608234 4.9976399758799115
21.001847919776065 5.719942277999496
21.001931919943896 1.6233969670774744
21.00201592011173 3.1639263545343375
21.002099920279562 4.90233823576552
21.002183920447393 5.677652236824503
21.00226792061523 1.3558614664809943
21.00235192078306 5.747928731505586
21.00243592095089 1.2271566748326277
21.002519921118726 1.625599144792735
21.002603921286557 0.463857021822373
21.00268792145439 4.420960067003245
21.002771921622223 5.119693350520112
21.002855921790054 8.251287067648379
21.002939921957886 3.2726975468854764
21.00302392212572 8.483570354149101
21.00310792229355 2.5541011044860276
21.003191922461383 0.2749762633695429
21.003275922629218 4.475592410089346
21.00335992279705 5.772725540178732
21.00344392296488 9.069420815752462
21.003527923132715 2.057085398117044
21.003611923300546 0.7951385986106102
21.00369592346838 0.13361363868086726
21.003779923636213 5.286471536030734
21.003863923804044 7.186588425062165
21.00394792397188 7.244614473034513
21.00403192413971 7.246747258148081
21.00411592430754 8.117782954894507
21.004199924475376 7.153084982203346
21.004283924643207 2.2326793316785993
21.00436792481104 6.865240696744005
21.004451924978873 3.929474944494944
21.004535925146705 2.5269615249279562
21.004619925314536 8.927136681934181
21.00470392548237 0.5960498870357112
21.004787925650202 4.089756669359595
21.004871925818033 1.3926770552864842
21.00495592598587 2.2460856866523256
21.0050399261537 6.766104257323161
21.00512392632153 5.3754196034776145
21.005207926489366 9.042045897292486
21.005291926657197 0.5398000984826874
21.005375926825028 2.472646180203049
21.005459926992863 6.664590663651047
21.005543927160694 5.82089296196524
21.005627927328526 1.7133430237603255
21.00571192749636 2.760907853331945
21.00579592766419 0.987531909507354
21.005879927832027 7.802622791928002
21.005963927999858 5.108281917107145
21.00604792816769 8.999169313267931
21.006131928335524 8.667021191359943
21.006215928503355 4.391997397135497
21.006299928671186 1.9428050773189824
21.00638392883902 2.4457399179275856
21.006467929006853 8.346211782026906
21.006551929174684 7.706418034702429
21.00663592934252 2.7386882887945436
21.00671992951035 7.58586082683585
21.00680392967818 2.272902120009475
21.006887929846016 3.2329550448046307
21.006971930013847 4.043136174346548
21.00705593018168 3.9072656217492474
21.007139930349513 5.997972839682448
21.007223930517345 4.186489162155967
21.007307930685176 3.5754620994660478
21.00739193085301 6.650126392701922
21.007475931020842 8.249264969525376
21.007559931188673 3.8201344732111226
21.007643931356508 7.153369457388292
21.00772793152434 7.756057011617222
21.00781193169217 0.9972290079530375
21.007895931860006 3.5603947864817034
21.007979932027837 2.601710755329405
21.008063932195668 4.7254459642160525
21.008147932363503 2.4436206459152463
21.008231932531334 7.7417043072293845
21.00831593269917 8.163694480421727
21.008399932867 4.844117735109108
21.00848393303483 0.06184366898633118
21.008567933202666 2.7407864089291585
21.008651933370498 1.2253133040770898
21.00873593353833 8.734797532615215
21.008819933706164 3.9343024454560807
21.008903933873995 4.327729397209678
21.008987934041826 5.741882987326735
21.00907193420966 5.993824429860606
21.009155934377493 0.893544340294698
21.009239934545324 1.9805884885064757
21.00932393471316 5.900330547758153
21.00940793488099 1.1214357591736817
21.00949193504882 3.8883768382492976
21.009575935216656 5.854137944360683
21.009659935384487 4.487648641354954
21.00974393555232 4.625173834458532
21.009827935720153 6.341274951114403
21.009911935887985 4.568934335987806
21.009995936055816 6.222275799433411
21.01007993622365 2.804019929263574
21.010163936391482 6.6320158952315795
21.010247936559313 8.358846966405913
21.010331936727148 3.64328356139065
