"wavelngth (cm)" brightness
20.95808383233533 5.814651969362534
20.95816783250316 7.580379370936405
20.958251832670996 3.548401584857824
20.958335832838827 7.93132116355009
20.95841983300666 8.254232438604161
20.958503833174493 7.77223228999844
20.958587833342325 0.9638654406358866
20.958671833510156 8.202189488160684
20.95875583367799 0.4062524395094919
20.958839833845822 8.707010288161786
20.958923834013653 7.202084725872728
20.959007834181488 3.756941169991609
20.95909183434932 9.440736330304976
20.95917583451715 2.6116337744090616
20.959259834684985 4.410898370497281
20.959343834852817 3.1132009387372106
20.95942783502065 4.278972087332813
20.959511835188483 1.7144229900246635
20.959595835356314 0.49745434496140833
20.95967983552415 6.72962854135652
20.95976383569198 0.8157273495218038
20.95984783585981 8.217436304900453
20.959931836027646 1.5100488493627464
20.960015836195478 4.919348956978844
20.96009983636331 5.343406888172673
20.960183836531144 5.579618854967467
20.960267836698975 9.031533646073308
20.960351836866806 7.020472083779965
20.96043583703464 5.9686466501468445
20.960519837202472 6.144469566249474
20.960603837370304 7.16410346143805
20.96068783753814 9.25909753504376
20.96077183770597 3.709848707238635
20.9608558378738 8.748152630252381
20.960939838041636 6.6428549271095125
20.961023838209467 0.846975576946987
20.9611078383773 3.565466700609821
20.961191838545133 1.5720554432984355
20.961275838712965 5.5005437224472296
20.961359838880796 7.961110997028413
20.96144383904863 8.88613125556347
20.961527839216462 6.49698639814278
20.961611839384297 4.648045766234704
20.961695839552128 0.4779903244537048
20.96177983971996 3.654358667009525
20.961863839887794 3.5816795841776385
20.961947840055625 6.855483469802278
20.962031840223457 0.9701653499138039
20.96211584039129 3.4741421614598837
20.962199840559123 9.197895791644484
20.962283840726954 5.559301883704488
20.96236784089479 1.8077132749914073
20.96245184106262 0.0488093649229204
20.96253584123045 2.8554572886825103
20.962619841398286 8.128035015685855
20.962703841566118 6.353575612846598
20.96278784173395 10.007831170782577
20.962871841901784 1.032288168949415
20.962955842069615 0.6852131179116582
20.963039842237446 8.306857744244214
20.96312384240528 2.151136406781516
20.963207842573112 7.930883064651083
20.963291842740944 7.081863444217916
20.96337584290878 5.111023793213341
20.96345984307661 0.049063509372521075
20.96354384324444 5.348201924223241
20.963627843412276 4.678991921850385
20.963711843580107 8.052506163757275
20.96379584374794 6.709118311709079
20.963879843915773 7.784649125941597
20.963963844083604 6.221533916691202
20.96404784425144 10.249489097041984
20.96413184441927 7.2484655556243
20.964215844587102 1.484629267729502
20.964299844754937 1.2817854020614035
20.964383844922768 5.640107679399192
20.9644678450906 8.984444609604727
20.964551845258434 4.309239981597419
20.964635845426265 8.058941108913796
20.964719845594097 8.616159406622439
20.96480384576193 1.7271151520670434
20.964887845929763 0.45333178549164926
20.964971846097594 5.37780952824226
20.96505584626543 6.1884366327696085
20.96513984643326 9.200591028535845
20.96522384660109 9.331081210920447
20.965307846768926 3.45588898897517
20.965391846936758 6.549621029713239
20.96547584710459 0.6404871043869079
20.965559847272424 0.885869583249968
20.965643847440255 7.964605440422416
20.965727847608086 4.6481564463836005
20.96581184777592 8.387307187319559
20.965895847943752 5.610124841001379
20.965979848111584 5.811136942491403
20.96606384827942 6.84174411249683
20.96614784844725 0.4075030991734332
20.96623184861508 1.5034313711076452
20.966315848782916 3.772671521339715
20.966399848950747 9.874432881200864
20.966483849118582 5.591961171168632
20.966567849286413 5.7795768894204445
20.966651849454244 2.783837921588247
20.96673584962208 9.892541570706609
20.96681984978991 2.1977173309225315
20.966903849957742 4.519923129937662
20.966987850125577 7.326033994735577
20.967071850293408 5.996910069349025
20.96715585046124 2.202279201477239
20.967239850629074 5.097357030558113
20.967323850796905 9.785173259954721
20.967407850964737 8.407392859539751
20.96749185113257 1.4440145451416118
20.967575851300403 6.830813237999908
20.967659851468234 9.199716665525584
20.96774385163607 7.875248822240808
20.9678278518039 6.459445102370593
20.96791185197173 5.345338564255443
20.967995852139566 5.275337498003789
20.968079852307397 7.6048653938701865
20.96816385247523 6.680763711513306
20.968247852643064 8.937448310229941
20.968331852810895 2.94776765355382
20.968415852978726 5.529019563358873
20.96849985314656 1.4816543718547273
20.968583853314392 8.714017736146273
20.968667853482227 6.8171870370449765
20.96875185365006 4.436093032641476
20.96883585381789 6.117972984872542
20.968919853985724 8.780960206914804
20.969003854153556 2.6743834061500125
20.969087854321387 2.8965476733707893
20.969171854489222 3.4739408090321895
20.969255854657053 0.48406906200973615
20.969339854824884 10.018491276873556
20.96942385499272 6.409835487648839
20.96950785516055 6.576821423264637
20.96959185532838 8.376497997112251
20.969675855496217 4.82757639879671
20.969759855664048 6.426017653048615
20.96984385583188 9.258455311134647
